stage,game,cell,method,beta,gamma,seed,is_baseline,return_AUC,headline_AUC,return_last200,align_last200,q_abs_max_max,divergence_event_sum
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.35,-0.35,0.95,6,False,56434.0,56434.0,7.16,0.84375,3.0871162760132824,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.35,-0.35,0.95,1,False,56630.0,56630.0,8.06,0.8692500000000001,3.0729082728511528,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.35,-0.35,0.95,8,False,57006.0,57006.0,7.83,0.868,3.1778972231288183,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.35,-0.35,0.95,9,False,57142.0,57142.0,8.21,0.8684999999999999,3.137225897210152,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.35,-0.35,0.95,0,False,56634.0,56634.0,7.97,0.8642500000000001,3.0886190306120964,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.35,-0.35,0.95,7,False,56064.0,56064.0,7.81,0.86075,3.0926252218569426,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.1,0.1,0.95,2,False,51740.0,51740.0,7.09,0.10500000000000002,31.339320171101487,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.1,0.1,0.95,5,False,54026.0,54026.0,7.69,0.094,32.46618444918346,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.1,0.1,0.95,4,False,52962.0,52962.0,6.92,0.10375,32.94932781292935,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.1,0.1,0.95,3,False,53496.0,53496.0,6.47,0.09325,32.13556755198424,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.1,0.1,0.95,6,False,54126.0,54126.0,6.74,0.11150000000000002,33.02531325986269,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.1,0.1,0.95,1,False,53450.0,53450.0,7.09,0.10550000000000001,34.307880837010075,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.1,0.1,0.95,8,False,54144.0,54144.0,7.85,0.10074999999999999,33.89714465477702,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.1,0.1,0.95,9,False,55156.0,55156.0,8.23,0.10074999999999999,33.21951943021367,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.1,0.1,0.95,0,False,54314.0,54314.0,7.8,0.10300000000000001,31.803237863721957,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.1,0.1,0.95,7,False,52626.0,52626.0,7.62,0.1025,29.617375599090458,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.7,-1.7,0.95,2,False,32024.0,32024.0,3.71,0.1595,1129.4992902648669,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.7,-1.7,0.95,5,False,35568.0,35568.0,5.81,0.28375,1138.104747667004,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.7,-1.7,0.95,4,False,29006.0,29006.0,2.17,0.18799999999999997,3690.1362635176747,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.7,-1.7,0.95,3,False,30818.0,30818.0,2.07,0.18425,819.316478992242,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.7,-1.7,0.95,6,False,36410.0,36410.0,5.96,0.272,788.6325137899969,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.7,-1.7,0.95,1,False,34302.0,34302.0,6.24,0.25299999999999995,680.6234487326057,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.7,-1.7,0.95,8,False,40364.0,40364.0,5.01,0.3145,525.3669971317593,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.7,-1.7,0.95,9,False,34518.0,34518.0,5.6,0.34099999999999997,1502.9045252077117,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.7,-1.7,0.95,0,False,36990.0,36990.0,3.45,0.19875,774.2419868085941,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.7,-1.7,0.95,7,False,33014.0,33014.0,5.78,0.34574999999999995,536.9345329235,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.0,-1.0,0.95,2,False,55794.0,55794.0,7.32,0.6882499999999999,2.482896759615035,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.0,-1.0,0.95,5,False,56660.0,56660.0,7.71,0.689,2.507521287550275,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.0,-1.0,0.95,4,False,55714.0,55714.0,7.44,0.6045,2.3371671348000755,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.0,-1.0,0.95,3,False,56380.0,56380.0,7.77,0.6630000000000001,2.478261244958876,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.0,-1.0,0.95,6,False,56458.0,56458.0,7.17,0.5745,2.408027709002146,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.0,-1.0,0.95,1,False,56648.0,56648.0,8.08,0.68875,2.3510094824745864,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.0,-1.0,0.95,8,False,57030.0,57030.0,7.81,0.693,2.47228492338922,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.0,-1.0,0.95,9,False,57112.0,57112.0,8.21,0.725,2.4259482788249276,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.0,-1.0,0.95,0,False,56594.0,56594.0,7.97,0.6472500000000001,2.425048273564354,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.0,-1.0,0.95,7,False,56054.0,56054.0,7.82,0.718,2.4361601267159014,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.2,-0.2,0.95,2,False,55776.0,55776.0,7.36,0.879,3.587855120856122,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.2,-0.2,0.95,5,False,56668.0,56668.0,7.71,0.89,3.682551945301246,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.2,-0.2,0.95,4,False,55742.0,55742.0,7.46,0.87225,3.4902616418928365,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.2,-0.2,0.95,3,False,56412.0,56412.0,7.77,0.8919999999999999,3.670836174569997,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.2,-0.2,0.95,6,False,56360.0,56360.0,7.16,0.86,3.537583282820186,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.2,-0.2,0.95,1,False,56438.0,56438.0,8.06,0.8794999999999998,3.548336701312952,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.2,-0.2,0.95,8,False,56968.0,56968.0,7.81,0.8797499999999999,3.674897308192049,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.2,-0.2,0.95,9,False,57102.0,57102.0,8.23,0.88075,3.6413577273918847,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.2,-0.2,0.95,0,False,56594.0,56594.0,7.97,0.87925,3.5425832759793305,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.2,-0.2,0.95,7,False,55968.0,55968.0,7.64,0.8722500000000001,3.505318912023791,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.5,-0.5,0.95,2,False,55838.0,55838.0,7.35,0.8482500000000001,2.888469377463722,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.5,-0.5,0.95,5,False,56708.0,56708.0,7.71,0.8540000000000001,2.930376461949428,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.5,-0.5,0.95,4,False,55778.0,55778.0,7.46,0.8275,2.748934949639091,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.5,-0.5,0.95,3,False,56454.0,56454.0,7.76,0.8632499999999999,2.9095607094580784,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.5,-0.5,0.95,6,False,56482.0,56482.0,7.19,0.81675,2.8286457655693913,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.5,-0.5,0.95,1,False,56652.0,56652.0,8.08,0.8547499999999999,2.7971303177302618,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.5,-0.5,0.95,8,False,57024.0,57024.0,7.83,0.84175,2.9037843856402796,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.5,-0.5,0.95,9,False,57154.0,57154.0,8.2,0.853,2.859530531901747,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.5,-0.5,0.95,0,False,56620.0,56620.0,7.99,0.8365,2.8345237475983827,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.5,-0.5,0.95,7,False,56086.0,56086.0,7.81,0.8472500000000001,2.8462913062825113,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-2.0,-2.0,0.95,2,False,17160.0,17160.0,1.19,0.13774999999999998,7009.508558034264,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-2.0,-2.0,0.95,5,False,26440.0,26440.0,3.04,0.12875,5899.625777385505,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-2.0,-2.0,0.95,4,False,22374.0,22374.0,3.01,0.135,15910.814280503888,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-2.0,-2.0,0.95,3,False,18158.0,18158.0,3.97,0.13675,7874.524611168102,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-2.0,-2.0,0.95,6,False,22394.0,22394.0,4.52,0.15175,4365.427850342962,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-2.0,-2.0,0.95,1,False,24938.0,24938.0,3.09,0.139,5696.029745276448,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-2.0,-2.0,0.95,8,False,23786.0,23786.0,3.7,0.1045,5975.32423009678,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-2.0,-2.0,0.95,9,False,22484.0,22484.0,1.1,0.136,7518.1163180581925,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-2.0,-2.0,0.95,0,False,20190.0,20190.0,2.58,0.11324999999999999,5475.560246916596,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-2.0,-2.0,0.95,7,False,23128.0,23128.0,4.14,0.18049999999999997,5010.375211572218,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.75,-0.75,0.6,2,False,55872.0,55872.0,7.36,0.3802499999999999,1.6206943698972642,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.75,-0.75,0.6,5,False,56752.0,56752.0,7.71,0.3802499999999999,1.6213756154290766,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.75,-0.75,0.6,4,False,55812.0,55812.0,7.42,0.37425,1.5044966235690402,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.75,-0.75,0.6,3,False,56466.0,56466.0,7.76,0.35325,1.6066227050243183,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.75,-0.75,0.6,6,False,56508.0,56508.0,7.22,0.33899999999999997,1.5490354440202971,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.75,-0.75,0.6,1,False,56610.0,56610.0,8.06,0.38625,1.5362076741989201,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.75,-0.75,0.6,8,False,57074.0,57074.0,7.82,0.40675000000000006,1.591635974389782,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.75,-0.75,0.6,9,False,57210.0,57210.0,8.22,0.38049999999999995,1.556602445434187,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.75,-0.75,0.6,0,False,56664.0,56664.0,7.98,0.36075,1.5635988119884123,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.75,-0.75,0.6,7,False,56114.0,56114.0,7.8,0.38650000000000007,1.5840478504159043,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.5,0.5,0.6,2,False,55444.0,55444.0,7.38,0.12925,2.07185927457859,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.5,0.5,0.6,5,False,56640.0,56640.0,7.7,0.13724999999999998,2.121817898190952,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.5,0.5,0.6,4,False,55526.0,55526.0,7.41,0.15825,2.031012390812665,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.5,0.5,0.6,3,False,56272.0,56272.0,7.76,0.12100000000000001,2.1309543850901465,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.5,0.5,0.6,6,False,56184.0,56184.0,7.18,0.1585,2.0638823717133534,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.5,0.5,0.6,1,False,56464.0,56464.0,8.05,0.13,2.0669263916793423,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.5,0.5,0.6,8,False,56862.0,56862.0,7.81,0.1315,2.13647950742653,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.5,0.5,0.6,9,False,57022.0,57022.0,8.17,0.13075,2.103097666080748,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.5,0.5,0.6,0,False,56504.0,56504.0,7.96,0.1415,2.044704701224668,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.5,0.5,0.6,7,False,55854.0,55854.0,7.62,0.13949999999999999,2.05708800280489,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.2,0.2,0.6,2,False,55772.0,55772.0,7.34,0.276,1.848119690031903,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.2,0.2,0.6,5,False,56746.0,56746.0,7.71,0.2735,1.8699065272423068,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.2,0.2,0.6,4,False,55730.0,55730.0,7.46,0.33224999999999993,1.7562448779219717,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.2,0.2,0.6,3,False,56428.0,56428.0,7.76,0.27275,1.8729488990357224,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.2,0.2,0.6,6,False,56430.0,56430.0,7.21,0.35174999999999995,1.809100725333227,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.2,0.2,0.6,1,False,56528.0,56528.0,8.04,0.26349999999999996,1.7881921409685306,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.2,0.2,0.6,8,False,57012.0,57012.0,7.81,0.25549999999999995,1.8488712290684208,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.2,0.2,0.6,9,False,57176.0,57176.0,8.18,0.2545,1.8229908551304206,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.2,0.2,0.6,0,False,56642.0,56642.0,7.98,0.29375,1.8088294462906818,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.2,0.2,0.6,7,False,55972.0,55972.0,7.62,0.28575,1.839347275254322,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+2.0,2.0,0.6,2,False,17092.0,17092.0,2.69,0.08225000000000002,1490.9811197571846,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+2.0,2.0,0.6,5,False,20072.0,20072.0,3.56,0.06725,1521.2395383810594,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+2.0,2.0,0.6,4,False,18926.0,18926.0,4.14,0.077,1507.5124592240957,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+2.0,2.0,0.6,3,False,20422.0,20422.0,3.07,0.07275000000000001,1433.0504964837262,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+2.0,2.0,0.6,6,False,17364.0,17364.0,0.99,0.08474999999999999,1552.0228726021874,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+2.0,2.0,0.6,1,False,12620.0,12620.0,1.14,0.07075000000000001,1520.0838788469066,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+2.0,2.0,0.6,8,False,22572.0,22572.0,3.3,0.06925,1527.5022550362844,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+2.0,2.0,0.6,9,False,18588.0,18588.0,4.66,0.0735,1500.4543781176,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+2.0,2.0,0.6,0,False,19138.0,19138.0,2.68,0.06875,1482.4881197324044,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+2.0,2.0,0.6,7,False,14958.0,14958.0,2.01,0.0725,1553.3070105907032,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,vanilla,0.0,0.6,2,False,55852.0,55852.0,7.36,0.0,1.7723691940945319,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,vanilla,0.0,0.6,5,False,56762.0,56762.0,7.71,0.0,1.7849403821467331,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,vanilla,0.0,0.6,4,False,55784.0,55784.0,7.47,0.0,1.6731809506912991,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,vanilla,0.0,0.6,3,False,56454.0,56454.0,7.75,0.0,1.7840451791176501,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,vanilla,0.0,0.6,6,False,56462.0,56462.0,7.23,0.0,1.719897049327324,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,vanilla,0.0,0.6,1,False,56646.0,56646.0,8.06,0.0,1.69484007910307,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,vanilla,0.0,0.6,8,False,57044.0,57044.0,7.82,0.0,1.7572009438512164,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,vanilla,0.0,0.6,9,False,57210.0,57210.0,8.19,0.0,1.7283239962454913,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,vanilla,0.0,0.6,0,False,56640.0,56640.0,7.99,0.0,1.7265598487789864,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,vanilla,0.0,0.6,7,False,56036.0,56036.0,7.73,0.0,1.7572677156420795,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.75,0.75,0.6,2,False,54804.0,54804.0,7.34,0.11449999999999999,3.6538473212289064,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.75,0.75,0.6,5,False,56194.0,56194.0,7.68,0.10225000000000001,3.577578059400627,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.75,0.75,0.6,4,False,54942.0,54942.0,7.24,0.1155,3.8495430478651618,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.75,0.75,0.6,3,False,55536.0,55536.0,7.29,0.09825,3.5174691861100515,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.75,0.75,0.6,6,False,55598.0,55598.0,6.94,0.12425000000000001,3.5348490828778405,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.75,0.75,0.6,1,False,55720.0,55720.0,7.61,0.11175,3.548902438030779,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.75,0.75,0.6,8,False,56126.0,56126.0,7.86,0.10375,3.6663803188166795,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.75,0.75,0.6,9,False,56396.0,56396.0,8.2,0.10525000000000001,3.5299690113339963,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.75,0.75,0.6,0,False,55760.0,55760.0,7.89,0.11175,3.481055324295492,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_+0.75,0.75,0.6,7,False,54970.0,54970.0,7.61,0.10975000000000001,3.5036474610422736,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.1,-0.1,0.6,2,False,55868.0,55868.0,7.36,0.5457500000000001,1.746250825038993,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.1,-0.1,0.6,5,False,56764.0,56764.0,7.71,0.5472499999999999,1.7528278798915893,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.1,-0.1,0.6,4,False,55780.0,55780.0,7.46,0.5075,1.6450324840140487,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.1,-0.1,0.6,3,False,56450.0,56450.0,7.75,0.516,1.7502307279536757,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.1,-0.1,0.6,6,False,56472.0,56472.0,7.23,0.46575000000000005,1.6858603203839575,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.1,-0.1,0.6,1,False,56612.0,56612.0,8.06,0.5615000000000001,1.6663421242443395,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.1,-0.1,0.6,8,False,57060.0,57060.0,7.82,0.586,1.725446752541136,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.1,-0.1,0.6,9,False,57210.0,57210.0,8.19,0.5845,1.692761066639127,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.1,-0.1,0.6,0,False,56660.0,56660.0,8.0,0.53175,1.695311898986617,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-0.1,-0.1,0.6,7,False,56036.0,56036.0,7.75,0.5539999999999999,1.7253167327724488,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.35,-1.35,0.6,2,False,55836.0,55836.0,7.34,0.336,1.5169368296544523,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.35,-1.35,0.6,5,False,56694.0,56694.0,7.71,0.32625,1.5430115881411552,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.35,-1.35,0.6,4,False,55750.0,55750.0,7.41,0.32975,1.4128276453263087,0
m7_1_tier2_tab_redispatch_10seeds,rules_of_road,RR-StationaryConvention,fixed_beta_-1.35,-1.35,0.6,3,False,56404.0,56404.0,7.76,0.31099999999999994,1.5129726568338964,0
