stage,game,subcase,method,beta,gamma,seed,headline_metric,AUC,return_AUC,bellman_residual_AUC,align_final,align_last200,q_abs_max_final,q_abs_max_max,divergence_event_sum,return_final,return_last200,diverged
tier1,soda_uncertain,SO-Coordination,fixed_beta_-1.0,-1.0,0.95,9,cumulative_return_auc,66809.5,66809.5,5729.767904985851,0.95,0.8767500000000001,1.6730575572558102,2.1010412637090594,0,6.0,6.695,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.75,-0.75,0.95,0,cumulative_return_auc,66574.0,66574.0,5993.530643364762,0.9,0.8952500000000001,1.9878649493083032,2.209078795147479,0,7.0,6.92,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.75,-0.75,0.95,1,cumulative_return_auc,67007.0,67007.0,5925.42879256531,0.85,0.8905000000000001,1.9400461660338861,2.272181170565773,0,12.0,6.68,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.75,-0.75,0.95,2,cumulative_return_auc,66585.0,66585.0,5974.209199218603,0.9,0.8910000000000001,1.8337051148211971,2.1821581839073962,0,8.0,6.87,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.75,-0.75,0.95,3,cumulative_return_auc,66827.5,66827.5,5929.347099694357,0.8,0.889,1.7422363912430492,2.1672843173603695,0,6.0,6.665,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.75,-0.75,0.95,4,cumulative_return_auc,66884.0,66884.0,5937.088012886439,0.85,0.8945000000000001,1.8065950588457214,2.1609463814705543,0,7.0,6.805,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.75,-0.75,0.95,5,cumulative_return_auc,66690.5,66690.5,5974.209876412978,0.85,0.88775,1.8494532209969963,2.2240292699243986,0,5.0,6.86,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.75,-0.75,0.95,6,cumulative_return_auc,66822.0,66822.0,5949.421694620492,0.9,0.8917499999999999,1.7501454949315722,2.278430181739269,0,5.0,6.72,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.75,-0.75,0.95,7,cumulative_return_auc,66843.5,66843.5,5930.922180462016,0.85,0.89775,1.7377338601839258,2.2238459221279774,0,5.0,6.695,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.75,-0.75,0.95,8,cumulative_return_auc,66415.5,66415.5,5999.892059050755,0.9,0.8960000000000001,1.7489835125197335,2.198447197486859,0,4.0,6.75,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.75,-0.75,0.95,9,cumulative_return_auc,66795.0,66795.0,5950.7758085898695,0.9,0.8907500000000002,1.8066379053490207,2.2499800966398,0,7.0,6.5,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.5,-0.5,0.95,0,cumulative_return_auc,66712.0,66712.0,6304.778933726697,0.9,0.9007499999999999,2.1854800492533717,2.4565114744322774,0,7.0,6.795,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.5,-0.5,0.95,1,cumulative_return_auc,66792.0,66792.0,6282.0264027608055,0.9,0.8985,2.1070703430715403,2.5086375671159122,0,8.0,6.82,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.5,-0.5,0.95,2,cumulative_return_auc,66616.5,66616.5,6313.3539445185925,0.85,0.8985,2.04230576511244,2.4171077506126375,0,7.0,6.86,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.5,-0.5,0.95,3,cumulative_return_auc,66764.0,66764.0,6291.704389765152,0.8,0.8925,2.0180835331375158,2.4464940552512373,0,9.0,6.635,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.5,-0.5,0.95,4,cumulative_return_auc,66842.5,66842.5,6297.2933779514115,0.95,0.89825,2.005358164143062,2.4024173178305426,0,6.0,6.74,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.5,-0.5,0.95,5,cumulative_return_auc,66474.5,66474.5,6328.31659362571,0.85,0.89775,1.9565713189036698,2.45318166928007,0,7.0,6.705,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.5,-0.5,0.95,6,cumulative_return_auc,66681.5,66681.5,6318.419165718087,0.9,0.8957499999999999,2.1914386775002166,2.5062428427982986,0,8.0,6.655,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.5,-0.5,0.95,7,cumulative_return_auc,66629.5,66629.5,6286.6704587200975,0.95,0.9009999999999999,1.963968221532104,2.462309167056796,0,1.0,6.455,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.5,-0.5,0.95,8,cumulative_return_auc,66561.5,66561.5,6321.933727868523,0.95,0.89875,2.1916419176372846,2.4432445891823784,0,4.0,6.665,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.5,-0.5,0.95,9,cumulative_return_auc,66825.5,66825.5,6297.249789306932,0.9,0.8972500000000001,2.094196955328069,2.4839135227537863,0,6.0,6.585,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.35,-0.35,0.95,0,cumulative_return_auc,66736.5,66736.5,6621.466798928654,0.9,0.9009999999999999,2.4181173105958993,2.700966183629979,0,6.0,6.78,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.35,-0.35,0.95,1,cumulative_return_auc,66845.0,66845.0,6602.952700166811,0.9,0.89725,2.3503497717408437,2.682997712564993,0,8.0,6.67,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.35,-0.35,0.95,2,cumulative_return_auc,66687.5,66687.5,6611.487907323297,0.85,0.8994999999999999,2.261790976139835,2.65738444795949,0,9.0,6.725,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.35,-0.35,0.95,3,cumulative_return_auc,66733.5,66733.5,6598.820858288691,0.85,0.9009999999999999,2.038839247575085,2.6553826358902035,0,8.0,6.55,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.35,-0.35,0.95,4,cumulative_return_auc,66773.5,66773.5,6622.762794625767,0.95,0.8997499999999999,2.3485157042705707,2.644363644171813,0,6.0,6.685,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.35,-0.35,0.95,5,cumulative_return_auc,66690.0,66690.0,6617.514963679806,0.85,0.9035,2.250051089880627,2.7077993949672923,0,6.0,6.71,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.35,-0.35,0.95,6,cumulative_return_auc,66765.0,66765.0,6617.970663937567,0.9,0.8969999999999999,2.328114031496129,2.7266294342454347,0,5.0,6.595,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.35,-0.35,0.95,7,cumulative_return_auc,66799.0,66799.0,6597.2819523836015,0.9,0.89975,2.166976221846617,2.6756893767993977,0,2.0,6.53,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.35,-0.35,0.95,8,cumulative_return_auc,66716.5,66716.5,6614.46442725495,0.9,0.9045000000000001,2.258451670749609,2.6908860081496773,0,6.0,6.555,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.35,-0.35,0.95,9,cumulative_return_auc,67016.0,67016.0,6585.114498528274,0.9,0.899,2.1865635368626397,2.709636647774057,0,5.0,6.615,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.2,-0.2,0.95,0,cumulative_return_auc,66469.5,66469.5,7097.471926624401,0.9,0.903,2.693339791239616,3.1316394687766045,0,6.0,6.89,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.2,-0.2,0.95,1,cumulative_return_auc,66882.0,66882.0,7031.2724734158455,0.85,0.9009999999999999,2.7080154911037244,3.0957693026144404,0,10.0,6.565,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.2,-0.2,0.95,2,cumulative_return_auc,66562.0,66562.0,7077.148289890631,0.85,0.9075,2.6956011421057497,3.0808939475805044,0,8.0,6.645,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.2,-0.2,0.95,3,cumulative_return_auc,66710.5,66710.5,7064.3908642223905,0.85,0.9,2.64881290085882,3.0958888224390977,0,8.0,6.67,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.2,-0.2,0.95,4,cumulative_return_auc,66654.0,66654.0,7078.845662098734,0.95,0.9,2.6193733208325334,3.1162217579277467,0,5.0,6.645,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.2,-0.2,0.95,5,cumulative_return_auc,66550.0,66550.0,7095.19654170879,0.85,0.9002500000000001,2.577835962643054,3.094376126011076,0,8.0,6.67,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.2,-0.2,0.95,6,cumulative_return_auc,66771.0,66771.0,7073.58339232448,0.9,0.8997499999999999,2.6201622290302216,3.140436185166996,0,7.0,6.68,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.2,-0.2,0.95,7,cumulative_return_auc,66760.0,66760.0,7043.2323593918845,0.9,0.90675,2.5485744134399866,3.126443997672373,0,4.0,6.7,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.2,-0.2,0.95,8,cumulative_return_auc,66773.5,66773.5,7057.487370189714,0.95,0.902,2.6361925090176563,3.1406434101214025,0,4.0,6.6,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.2,-0.2,0.95,9,cumulative_return_auc,66730.0,66730.0,7057.179974312483,0.9,0.9009999999999999,2.5122958100711363,3.1902818844549405,0,7.0,6.4,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.1,-0.1,0.95,0,cumulative_return_auc,66581.0,66581.0,7538.671934207732,0.9,0.9105,3.279804767230514,3.68575477745853,0,7.0,6.885,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.1,-0.1,0.95,1,cumulative_return_auc,66917.0,66917.0,7496.9581573437035,0.9,0.903,3.1646100772114063,3.715938774804905,0,6.0,6.55,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.1,-0.1,0.95,2,cumulative_return_auc,66698.0,66698.0,7506.924419967055,0.9,0.9007499999999999,3.2614232519438744,3.6612607133656963,0,6.0,6.79,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.1,-0.1,0.95,3,cumulative_return_auc,66692.0,66692.0,7509.246935111615,0.85,0.90225,3.1271742866589185,3.6630245290343133,0,7.0,6.54,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.1,-0.1,0.95,4,cumulative_return_auc,66815.5,66815.5,7506.1157045328155,0.9,0.903,3.2031341986048703,3.7506759755600254,0,10.0,6.745,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.1,-0.1,0.95,5,cumulative_return_auc,66500.0,66500.0,7535.026831153052,0.85,0.90275,3.009424550733387,3.6447504184201485,0,6.0,6.865,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.1,-0.1,0.95,6,cumulative_return_auc,66457.5,66457.5,7549.635404463401,0.95,0.9009999999999999,3.1578119592616645,3.734746917327579,0,4.0,6.83,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.1,-0.1,0.95,7,cumulative_return_auc,66717.0,66717.0,7505.854256988412,0.9,0.9080000000000001,3.200250366476155,3.7061662407735514,0,4.0,6.505,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.1,-0.1,0.95,8,cumulative_return_auc,66300.5,66300.5,7543.034165956007,0.95,0.9057499999999998,3.1193115378593985,3.7760009368772587,0,4.0,6.465,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.1,-0.1,0.95,9,cumulative_return_auc,66768.5,66768.5,7498.876050491521,0.95,0.90075,3.085031411043613,3.7804324795542437,0,6.0,6.595,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.05,-0.05,0.95,0,cumulative_return_auc,66717.0,66717.0,7798.329957083393,0.95,0.9052499999999999,3.65901176910264,4.285339554850209,0,9.0,6.75,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.05,-0.05,0.95,1,cumulative_return_auc,67073.5,67073.5,7762.048398313864,0.85,0.9047499999999999,3.5354728097653796,4.3101588841628065,0,9.0,6.825,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.05,-0.05,0.95,2,cumulative_return_auc,66659.0,66659.0,7813.526566712596,0.9,0.90925,3.6523122356593367,4.254075399395257,0,4.0,6.465,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.05,-0.05,0.95,3,cumulative_return_auc,66711.5,66711.5,7839.6314704083015,0.8,0.9002500000000001,3.7844175986177726,4.244262644384238,0,8.0,6.65,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.05,-0.05,0.95,4,cumulative_return_auc,66585.5,66585.5,7820.740735683703,0.85,0.90125,3.6853127477762246,4.325390750177336,0,8.0,6.865,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.05,-0.05,0.95,5,cumulative_return_auc,66662.5,66662.5,7816.9058698570925,0.85,0.9035,3.613491067578015,4.232667523703553,0,7.0,6.925,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.05,-0.05,0.95,6,cumulative_return_auc,66874.0,66874.0,7820.330881035483,0.85,0.90225,3.5201720891581507,4.267311925305085,0,9.0,6.625,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.05,-0.05,0.95,7,cumulative_return_auc,66538.5,66538.5,7814.479202457245,0.85,0.9075,3.6128001121060698,4.225588469632281,0,7.0,6.71,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.05,-0.05,0.95,8,cumulative_return_auc,66478.0,66478.0,7828.351096742473,0.95,0.90625,3.5425995645213613,4.356534077572129,0,9.0,6.635,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_-0.05,-0.05,0.95,9,cumulative_return_auc,66890.0,66890.0,7804.64707291645,0.95,0.90625,3.6210966865693552,4.390682508155958,0,3.0,6.81,False
tier1,soda_uncertain,SO-Coordination,vanilla,0.0,0.95,0,cumulative_return_auc,66994.0,66994.0,8173.184504937947,0.0,0.0,4.53034019859985,5.4133411744759625,0,9.0,6.55,False
tier1,soda_uncertain,SO-Coordination,vanilla,0.0,0.95,1,cumulative_return_auc,66968.5,66968.5,8193.325382411324,0.0,0.0,4.352990766876623,5.427336989277874,0,9.0,6.715,False
tier1,soda_uncertain,SO-Coordination,vanilla,0.0,0.95,2,cumulative_return_auc,66518.5,66518.5,8211.843066842212,0.0,0.0,4.345852559472612,5.393509064668795,0,5.0,6.64,False
tier1,soda_uncertain,SO-Coordination,vanilla,0.0,0.95,3,cumulative_return_auc,66619.5,66619.5,8212.412837425989,0.0,0.0,4.512397204616457,5.355339341746689,0,10.0,6.675,False
tier1,soda_uncertain,SO-Coordination,vanilla,0.0,0.95,4,cumulative_return_auc,66660.0,66660.0,8219.26931011496,0.0,0.0,4.377662615751491,5.350396919039431,0,7.0,6.345,False
tier1,soda_uncertain,SO-Coordination,vanilla,0.0,0.95,5,cumulative_return_auc,66287.5,66287.5,8239.967247898268,0.0,0.0,4.349893100395656,5.327785358189515,0,5.0,6.725,False
tier1,soda_uncertain,SO-Coordination,vanilla,0.0,0.95,6,cumulative_return_auc,66932.5,66932.5,8201.138891418002,0.0,0.0,4.325914976751807,5.3089362789417,0,6.0,6.705,False
tier1,soda_uncertain,SO-Coordination,vanilla,0.0,0.95,7,cumulative_return_auc,66493.5,66493.5,8215.32151715737,0.0,0.0,4.27847422148354,5.329465660973805,0,3.0,6.705,False
tier1,soda_uncertain,SO-Coordination,vanilla,0.0,0.95,8,cumulative_return_auc,66564.0,66564.0,8223.817125540474,0.0,0.0,4.235728084558325,5.457212989477372,0,5.0,6.62,False
tier1,soda_uncertain,SO-Coordination,vanilla,0.0,0.95,9,cumulative_return_auc,66642.0,66642.0,8199.151585322337,0.0,0.0,4.251336145322192,5.509409343889357,0,1.0,6.47,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.05,0.05,0.95,0,cumulative_return_auc,66710.0,66710.0,8742.901449288222,0.0,0.05800000000000001,6.379861671549538,8.31857151866799,0,9.0,6.71,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.05,0.05,0.95,1,cumulative_return_auc,66824.0,66824.0,8738.295934823684,0.1,0.0575,6.301272761110392,8.394166914101968,0,6.0,6.585,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.05,0.05,0.95,2,cumulative_return_auc,66713.5,66713.5,8752.46757911296,0.1,0.05925,6.210181033297039,8.097410275326153,0,7.0,6.51,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.05,0.05,0.95,3,cumulative_return_auc,66744.0,66744.0,8750.47112158334,0.15,0.06075000000000001,6.260654790057823,8.261966053707525,0,7.0,6.585,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.05,0.05,0.95,4,cumulative_return_auc,66771.5,66771.5,8761.067309610144,0.05,0.06400000000000002,6.425571390188306,8.178968412757365,0,6.0,6.835,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.05,0.05,0.95,5,cumulative_return_auc,66467.5,66467.5,8765.857056218925,0.05,0.05975,6.293086167811398,8.151470726883343,0,9.0,6.875,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.05,0.05,0.95,6,cumulative_return_auc,66807.0,66807.0,8774.11169376833,0.15,0.06199999999999999,6.241870300428989,7.976253334664656,0,9.0,6.6,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.05,0.05,0.95,7,cumulative_return_auc,66821.0,66821.0,8717.045062657387,0.0,0.05825,6.225110608410056,8.079749856781145,0,2.0,6.705,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.05,0.05,0.95,8,cumulative_return_auc,66546.0,66546.0,8773.10692023379,0.0,0.05875,6.16500462979181,8.231001597808763,0,5.0,6.72,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.05,0.05,0.95,9,cumulative_return_auc,66692.0,66692.0,8744.406473335022,0.05,0.05875,6.400362341434145,8.14618441900825,0,7.0,6.5,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.1,0.1,0.95,0,cumulative_return_auc,66574.5,66574.5,9464.386552398857,0.0,0.056749999999999995,12.418165742809151,22.275664564846515,0,6.0,6.71,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.1,0.1,0.95,1,cumulative_return_auc,66901.5,66901.5,9454.36199007456,0.05,0.05675000000000001,12.158173872591544,22.088895585525293,0,5.0,6.685,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.1,0.1,0.95,2,cumulative_return_auc,66328.0,66328.0,9516.382777099936,0.0,0.060250000000000005,11.782294523814418,19.978828399080058,0,2.0,6.425,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.1,0.1,0.95,3,cumulative_return_auc,66744.0,66744.0,9475.95408494717,0.15,0.06375,13.57806614899599,21.479036820238633,0,9.0,6.705,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.1,0.1,0.95,4,cumulative_return_auc,66332.5,66332.5,9516.919595217176,0.05,0.061750000000000006,11.832530809517772,20.22038497301734,0,8.0,6.675,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.1,0.1,0.95,5,cumulative_return_auc,66512.5,66512.5,9472.137148305814,0.05,0.064,12.603604292017833,20.605930789637096,0,9.0,6.77,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.1,0.1,0.95,6,cumulative_return_auc,66710.0,66710.0,9542.822524004372,0.1,0.059000000000000004,12.467089179211536,20.04299271471833,0,5.0,6.73,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.1,0.1,0.95,7,cumulative_return_auc,66554.5,66554.5,9488.86141810139,0.05,0.05800000000000001,12.065586546340555,20.331160649091444,0,5.0,6.725,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.1,0.1,0.95,8,cumulative_return_auc,66590.5,66590.5,9500.570651114971,0.0,0.05775,12.301938504046891,21.043329317954946,0,6.0,6.565,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.1,0.1,0.95,9,cumulative_return_auc,66770.5,66770.5,9512.27688569321,0.0,0.061500000000000006,12.650994110895716,19.95124908739909,0,8.0,6.495,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.2,0.2,0.95,0,cumulative_return_auc,66449.0,66449.0,4269.237314753421,0.0,0.054000000000000006,178.32823111738722,489.82190781711836,0,7.0,6.42,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.2,0.2,0.95,1,cumulative_return_auc,67128.0,67128.0,4591.761446608529,0.05,0.05675000000000001,181.00630435186784,482.96597729341016,0,4.0,6.565,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.2,0.2,0.95,2,cumulative_return_auc,66472.5,66472.5,5888.409688391606,0.0,0.060250000000000005,179.88920163225112,431.65110037034583,0,7.0,6.84,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.2,0.2,0.95,3,cumulative_return_auc,66833.5,66833.5,4684.683156391087,0.15,0.060250000000000005,205.30202376035342,467.0672690728374,0,10.0,6.83,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.2,0.2,0.95,4,cumulative_return_auc,66573.0,66573.0,5302.973354006367,0.05,0.059500000000000004,200.73653340653476,438.42297073496604,0,9.0,6.81,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.2,0.2,0.95,5,cumulative_return_auc,66505.0,66505.0,4906.897425167341,0.1,0.05825000000000001,181.71055836683368,441.5406649802411,0,6.0,6.745,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.2,0.2,0.95,6,cumulative_return_auc,66562.5,66562.5,5269.4915431456975,0.1,0.061750000000000006,158.52037020467327,429.61343682990315,0,6.0,6.94,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.2,0.2,0.95,7,cumulative_return_auc,66495.0,66495.0,4923.448004814635,0.0,0.05550000000000001,179.96193403258127,417.7020345704925,0,4.0,6.64,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.2,0.2,0.95,8,cumulative_return_auc,66755.5,66755.5,5030.996829889534,0.0,0.05425000000000001,175.7702264503805,452.69672860991074,0,6.0,6.605,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.2,0.2,0.95,9,cumulative_return_auc,66724.0,66724.0,5659.720801543687,0.05,0.05675000000000001,194.23857032315217,418.5630175385433,0,5.0,6.31,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.35,0.35,0.95,0,cumulative_return_auc,66929.5,66929.5,-7857.991091743823,0.05,0.057999999999999996,1772.8192667373714,3734.7097557395236,0,4.0,6.53,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.35,0.35,0.95,1,cumulative_return_auc,66878.0,66878.0,-8898.061409727135,0.05,0.05700000000000001,1857.7225701979987,3780.835360480744,0,10.0,6.88,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.35,0.35,0.95,2,cumulative_return_auc,66492.5,66492.5,-6642.4618874992075,0.0,0.053,1738.3031127745146,3512.7622320033497,0,7.0,6.64,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.35,0.35,0.95,3,cumulative_return_auc,66658.0,66658.0,-7677.632555051356,0.15,0.05825,1982.7851211857374,3563.27252610194,0,9.0,6.835,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.35,0.35,0.95,4,cumulative_return_auc,66514.0,66514.0,-8031.246279961269,0.15,0.06075,2283.5106162356396,3546.676560187352,0,9.0,6.455,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.35,0.35,0.95,5,cumulative_return_auc,66693.5,66693.5,-7698.577934809606,0.05,0.0585,1844.9883898104058,3579.232768772935,0,7.0,6.635,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.35,0.35,0.95,6,cumulative_return_auc,66880.0,66880.0,-7672.314490058059,0.1,0.05875,1942.3871754694862,3537.3185515843566,0,7.0,6.74,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.35,0.35,0.95,7,cumulative_return_auc,66502.5,66502.5,-6362.0695093836275,0.0,0.055,1716.6419363010377,3343.2305435518974,0,3.0,6.595,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.35,0.35,0.95,8,cumulative_return_auc,66709.5,66709.5,-7478.321114968658,0.0,0.05675000000000001,1884.059210922538,3563.3046390965415,0,4.0,6.75,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.35,0.35,0.95,9,cumulative_return_auc,66554.5,66554.5,-8126.175196981841,0.05,0.05475000000000001,2072.430540354265,3503.8606936945,0,6.0,6.65,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.5,0.5,0.95,0,cumulative_return_auc,66559.0,66559.0,-15906.081014334692,0.05,0.05075000000000001,5404.020100901327,9809.486241179075,0,5.0,6.685,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.5,0.5,0.95,1,cumulative_return_auc,66950.0,66950.0,-16486.310439665365,0.1,0.05325,5417.85792689186,9835.235559490491,0,4.0,6.435,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.5,0.5,0.95,2,cumulative_return_auc,66619.0,66619.0,-15700.36845343721,0.0,0.05325,5279.785454070011,9267.792056574295,0,8.0,6.565,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.5,0.5,0.95,3,cumulative_return_auc,66685.0,66685.0,-16151.499459200659,0.15,0.05675000000000001,5341.970769092505,9706.334757028764,0,7.0,6.765,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.5,0.5,0.95,4,cumulative_return_auc,66446.5,66446.5,-15543.104859068942,0.05,0.052000000000000005,5918.255507255955,9579.44348807084,0,4.0,6.515,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.5,0.5,0.95,5,cumulative_return_auc,66594.5,66594.5,-15206.791349993095,0.1,0.05575,5259.337623191392,9408.79473937525,0,9.0,6.76,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.5,0.5,0.95,6,cumulative_return_auc,66802.0,66802.0,-16812.69415487779,0.1,0.0565,5445.051027276506,9181.626883653575,0,7.0,6.75,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.5,0.5,0.95,7,cumulative_return_auc,66786.5,66786.5,-12909.074500964829,0.0,0.0525,5622.2152782170115,8935.211728229884,0,7.0,6.63,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.5,0.5,0.95,8,cumulative_return_auc,66451.0,66451.0,-16830.262983326607,0.0,0.05375,5359.461734565906,9558.198522380302,0,3.0,6.73,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.5,0.5,0.95,9,cumulative_return_auc,67140.0,67140.0,-16897.883066499286,0.0,0.054000000000000006,6115.193872588311,9279.119737383175,0,7.0,6.56,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.75,0.75,0.95,0,cumulative_return_auc,66642.5,66642.5,-21865.045191120313,0.0,0.05075,14057.961566896545,23412.870733405478,0,8.0,6.61,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.75,0.75,0.95,1,cumulative_return_auc,66918.5,66918.5,-23168.858232472296,0.05,0.053500000000000006,14637.10684447299,22730.218743193753,0,9.0,6.78,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.75,0.75,0.95,2,cumulative_return_auc,66615.0,66615.0,-23234.464403155478,0.05,0.05,14619.325611706505,22310.402142478062,0,4.0,6.62,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.75,0.75,0.95,3,cumulative_return_auc,66919.0,66919.0,-23084.129864618844,0.15,0.05225,14257.128581204028,23072.177961218422,0,11.0,6.705,False
tier1,soda_uncertain,SO-Coordination,fixed_beta_+0.75,0.75,0.95,4,cumulative_return_auc,66408.5,66408.5,-24554.870648000964,0.1,0.05075,15450.543255328075,22869.656631867896,0,6.0,6.675,False
